301126,达嘉维康,商贸业,"138,804.70","122,584.10","16,220.60",零售 批发,2022-06-30
603098,森特股份,未分组,"138,803.38",0.00,"138,803.38",金属围护系统 其他（补充） 声屏障,2022-06-30
600673,东阳光,化工行业,"138,423.00","110,408.00","28,015.00",化工产品,2022-06-30
002855,捷荣技术,计算机设备制造行业,"138,280.00","120,733.00","17,547.00",计算机、通信和其他电子设备制造业,2022-06-30
603901,永创智能,包装行业,"138,265.60",0.00,"138,265.60",包装材料 包装设备及配件,2022-06-30
000540,中天金融,房地产行业,"138,124.00","75,142.70","62,981.30",房地产开发与经营,2022-06-30
603823,百合花,未分组,"138,102.20",0.00,"138,102.20",颜料 中间体,2022-06-30
002922,伊戈尔,未分组,"138,094.00","111,334.00","26,760.00",电气机械和器材制造业,2022-06-30
603611,诺力股份,物流、运输业,"138,075.00","111,593.00","26,482.00",智慧物流业务,2022-06-30
002286,保龄宝,食品行业,"137,821.00","120,358.00","17,463.00",食品制造业,2022-06-30
000900,现代投资,未分组,"137,782.00","59,051.10","78,730.90",道路运输业,2022-06-30
002029,七匹狼,服装行业,"137,760.00","81,750.30","56,009.70",服装,2022-06-30
300129,泰胜风能,电力行业,"137,283.60","116,561.30","20,722.30",风力发电塔架 海洋工程类装备/其他海上风电装备,2022-06-30
000061,农产品,农业,"137,257.84","82,231.41","55,026.43",农产品加工生产 农产品批发市场经营,2022-06-30
002863,今飞凯达,未分组,"137,071.00","115,799.00","21,272.00",铝合金车轮行业,2022-06-30
002183,怡亚通,未分组,"137,012.00","116,020.00","20,992.00",品牌运营 平台间关联交易,2022-06-30
002245,蔚蓝锂芯,物流、运输业,"136,996.00","115,740.00","21,256.00",金属物流行业,2022-06-30
002158,汉钟精机,未分组,"136,933.19","90,084.79","46,848.40",加工制造业 流体机械,2022-06-30
002285,世联行,房地产行业,"136,902.00","116,753.00","20,149.00",房地产中介服务业,2022-06-30
002590,万安科技,未细分工业,"136,783.00",0.00,"136,783.00",工业,2022-06-30
002135,东南网架,化工行业,"136,753.00","130,813.00","5,940.00",化纤行业,2022-06-30
002449,国星光电,电子行业,"136,623.00",0.00,"136,623.00",电子元器件制造业,2022-06-30
600867,通化东宝,医药业,"136,537.00","29,440.00","107,097.00",医药行业,2022-06-30
600103,青山纸业,未分组,"136,367.26","114,040.59","22,326.67",营林行业 纸浆行业 纸制品加工行业,2022-06-30
000899,赣能股份,电力行业,"136,232.00","127,455.00","8,777.00",电力,2022-06-30
601107,四川成渝,未分组,"136,216.00","136,216.00",0.00,建造服务收入,2022-06-30
600638,新黄浦,房地产行业,"136,172.00","128,084.00","8,088.00",房地产业,2022-06-30
600330,天通股份,电子行业,"136,056.00","97,773.70","38,282.30",电子材料制造,2022-06-30
600562,国睿科技,未分组,"135,967.90",0.00,"135,967.90",雷达装备及相关系统 智慧轨交,2022-06-30
300870,欧陆通,计算机设备制造行业,"135,859.00","115,829.00","20,030.00",计算机、通信和其他电子设备制造业,2022-06-30
600740,山西焦化,化工行业,"135,634.00",0.00,"135,634.00",化工产品,2022-06-30
002405,四维图新,未分组,"135,503.00","59,606.30","75,896.70",智舱 智驾 智芯 智云,2022-06-30
300857,协创数据,计算机设备制造行业,"135,493.00","118,422.00","17,071.00",计算机、通信和其他电子设备制造业,2022-06-30
000006,深振业A,房地产行业,"135,428.00","80,274.80","55,153.20",房地产,2022-06-30
002748,世龙实业,化工行业,"135,366.00","110,267.00","25,099.00",化工行业,2022-06-30
600062,华润双鹤,未分组,"135,342.00","72,825.40","62,516.60",输液,2022-06-30
600718,东软集团,汽车及零件制造业,"135,251.00","104,747.00","30,504.00",智能汽车互联,2022-06-30
002407,多氟多,其他,"135,199.00","128,656.00","6,543.00",其他,2022-06-30
000541,佛山照明,电子行业,"135,105.00","112,849.00","22,256.00",电子元器件制造,2022-06-30
002722,物产金轮,未细分工业,"134,985.00","113,297.00","21,688.00",工业,2022-06-30
002411,*ST必康,其他能源行业,"134,440.00","49,543.10","84,896.90",新能源类,2022-06-30
002330,得利斯,食品行业,"134,298.00","119,961.00","14,337.00",食品加工业,2022-06-30
002666,德联集团,化工行业,"134,197.00","114,497.00","19,700.00",汽车精细化学品,2022-06-30
000507,珠海港,物流、运输业,"133,988.00","112,254.00","21,734.00",港口航运物流,2022-06-30
000936,华西股份,化工行业,"133,906.00","131,107.00","2,799.00",纺织化纤,2022-06-30
600895,张江高科,房地产行业,"133,896.00",0.00,"133,896.00",房产分部,2022-06-30
000519,中兵红箭,工程机械行业,"133,869.00","106,243.00","27,626.00",特种装备制造业,2022-06-30
601117,中国化学,环保行业,"133,849.00","125,676.00","8,173.00",环境治理,2022-06-30
300575,中旗股份,化工行业,"133,643.00","101,789.00","31,854.00",农药行业,2022-06-30
002136,安纳达,化工行业,"133,633.00","105,868.00","27,765.00",化学原料及化学品制造业,2022-06-30
600697,欧亚集团,商贸业,"133,570.00","106,561.00","27,009.00",连锁超市,2022-06-30
002327,富安娜,纺织行业,"133,532.00","63,013.60","70,518.40",纺织,2022-06-30
002371,北方华创,电子行业,"133,417.00","31,096.00","102,321.00",电子元器件,2022-06-30
000545,金浦钛业,化工行业,"133,174.00","117,484.00","15,690.00",钛白粉行业,2022-06-30
000839,ST国安,未分组,"133,109.00","114,432.00","18,677.00",信息服务,2022-06-30
002219,新里程,服务业,"133,095.00","104,258.00","28,837.00",服务业收入,2022-06-30
002292,奥飞娱乐,未分组,"133,086.00","92,422.50","40,663.50",动漫文化,2022-06-30
603883,老百姓,未分组,"133,070.00","117,311.00","15,759.00",加盟、联盟及分销,2022-06-30
000985,大庆华科,化工行业,"133,048.00","126,453.00","6,595.00",化工,2022-06-30
600748,上实发展,房地产行业,"132,796.00","100,040.00","32,756.00",房地产行业,2022-06-30
600839,四川长虹,其他,"132,773.00","117,650.00","15,123.00",其他,2022-06-30
300568,星源材质,电池行业,"132,771.00","70,352.90","62,418.10",锂离子电池隔膜新能源材料,2022-06-30
002560,通达股份,有色金属行业,"132,387.00","130,709.00","1,678.00",有色金属,2022-06-30
601038,一拖股份,其他能源行业,"132,248.00",0.00,"132,248.00",动力机械,2022-06-30
300973,立高食品,食品行业,"132,182.00","91,096.20","41,085.80",烘焙食品行业,2022-06-30
600642,申能股份,电力行业,"131,959.00","52,799.90","79,159.10",风电业务,2022-06-30
300577,开润股份,纺织行业,"131,887.00","101,295.00","30,592.00",纺织业,2022-06-30
002317,众生药业,医药业,"131,741.54","44,696.37","87,045.17",医药贸易 医药制造,2022-06-30
603123,翠微股份,未分组,"131,680.00","103,625.00","28,055.00",银行卡收单服务,2022-06-30
300674,宇信科技,未分组,"131,629.00","91,617.20","40,011.80",银行,2022-06-30
600759,ST洲际,未分组,"131,589.89",0.00,"131,589.89",油气 总部及其他,2022-06-30
605099,共创草坪,未分组,"131,549.73",0.00,"131,549.73",铺装服务及其他 其他（补充） 休闲草坪 运动草坪,2022-06-30
002832,比音勒芬,服装行业,"131,324.00","32,113.10","99,210.90",服装服饰,2022-06-30
002268,卫士通,未分组,"131,049.00","89,071.00","41,978.00",数据安全与网络安全行业,2022-06-30
603393,新天然气,商贸业,"130,867.00",0.00,"130,867.00",煤层气开采行及销售,2022-06-30
600550,保变电气,未分组,"130,848.00",0.00,"130,848.00",输变电产品,2022-06-30
002897,意华股份,其他能源行业,"130,624.00","115,410.00","15,214.00",太阳能支架,2022-06-30
002208,合肥城建,房地产行业,"130,591.00","87,059.00","43,532.00",房地产业,2022-06-30
600517,国网英大,未分组,"130,370.74","16,315.71","114,055.03",碳资产业务 信托业务,2022-06-30
000598,兴蓉环境,未分组,"130,057.00",0.00,"130,057.00",自来水供应,2022-06-30
000046,泛海控股,房地产行业,"129,984.00","74,308.90","55,675.10",房地产业务,2022-06-30
002567,唐人神,养殖业,"129,692.00","123,558.00","6,134.00",养殖,2022-06-30
002124,天邦食品,食品行业,"129,593.00","129,062.00",531.00,食品加工,2022-06-30
600477,杭萧钢构,钢铁行业,"129,569.00",0.00,"129,569.00",轻钢结构,2022-06-30
688326,经纬恒润,电子行业,"129,455.00",0.00,"129,455.00",电子产品业务,2022-06-30
600803,新奥股份,煤炭行业,"129,428.00","44,189.00","85,239.00",煤炭,2022-06-30
001218,丽臣实业,化工行业,"129,222.00","114,191.00","15,031.00",精细化工行业,2022-06-30
002595,豪迈科技,未分组,"129,044.00","111,202.00","17,842.00",大型零部件机械产品,2022-06-30
600848,上海临港,租赁行业,"128,917.00","29,581.50","99,335.50",房屋租赁,2022-06-30
002100,天康生物,未分组,"128,633.00","124,848.00","3,785.00",玉米收储行业,2022-06-30
002019,亿帆医药,医药业,"128,551.00","63,291.30","65,259.70",医药,2022-06-30
002957,科瑞技术,工程机械行业,"128,322.00","83,140.90","45,181.10",设备制造业,2022-06-30
000852,石化机械,钢铁行业,"128,268.00","122,775.00","5,493.00",油气钢管,2022-06-30
300473,德尔股份,未分组,"128,198.00",0.00,"128,198.00",降噪、隔热及轻量化产品分部,2022-06-30
300903,科翔股份,未分组,"128,188.45","107,775.18","20,413.27",PCB制造 其他（补充）,2022-06-30
300454,深信服,市政机关行业,"128,092.00","50,199.70","77,892.30",政府及事业单位,2022-06-30
605009,豪悦护理,未分组,"127,668.00",0.00,"127,668.00",一次性卫生用品,2022-06-30
603111,康尼机电,未分组,"127,663.20",0.00,"127,663.20",轨道分部 其他分部,2022-06-30
002020,京新药业,医药业,"127,652.00","52,825.60","74,826.40",成品药业务,2022-06-30
300650,太龙股份,未分组,"127,486.00",0.00,"127,486.00",半导体分销业务,2022-06-30
300298,三诺生物,医疗行业,"127,221.00","51,646.20","75,574.80",医疗器械行业,2022-06-30
600623,华谊集团,其他,"127,205.00","111,465.00","15,740.00",其他,2022-06-30
600775,南京熊猫,电子行业,"126,991.00",0.00,"126,991.00",绿色服务型电子制造,2022-06-30
601566,九牧王,服装行业,"126,991.00","48,816.40","78,174.60",服装行业,2022-06-30
002649,博彦科技,IT业,"126,966.00","99,685.90","27,280.10",互联网,2022-06-30
688007,光峰科技,未分组,"126,932.00","88,456.10","38,475.90",激光显示行业,2022-06-30
300702,天宇股份,医药业,"126,921.00","95,243.80","31,677.20",仿制药原料药及中间体,2022-06-30
002465,海格通信,未细分工业,"126,912.00","59,212.10","67,699.90",工业,2022-06-30
002948,青岛银行,商贸业,"126,691.00","83,040.80","43,650.20",零售银行业务,2022-06-30
002786,银宝山新,未细分工业,"126,571.00","112,381.00","14,190.00",工业,2022-06-30
002763,汇洁股份,服装行业,"126,552.00","41,874.40","84,677.60",服装,2022-06-30
000933,神火股份,未分组,"126,461.00",0.00,"126,461.00",电解铝深加工,2022-06-30
603363,傲农生物,食品行业,"126,405.00","119,612.00","6,793.00",食品分部,2022-06-30
300850,新强联,未分组,"126,040.38","71,962.53","54,077.85",锻件 回转支承 其他（补充） 锁紧盘,2022-06-30
000875,吉电股份,未分组,"126,006.00","120,741.00","5,265.00",运维及其他,2022-06-30
600663,陆家嘴,商贸业,"125,598.00","43,970.10","81,627.90",房地产销售,2022-06-30
000670,盈方微,电子行业,"125,409.00","117,250.00","8,159.00",电子元器件分销行业,2022-06-30
300933,中辰股份,未分组,"125,165.34","106,860.79","18,304.55",电线电缆 其他（补充）,2022-06-30
002768,国恩股份,其他,"124,993.00",0.00,"124,993.00",其他,2022-06-30
300423,昇辉科技,未分组,"124,971.00","98,105.70","26,865.30",电气机械及器材制造行业,2022-06-30
002968,新大正,物业服务,"124,950.00","103,486.00","21,464.00",物业管理服务,2022-06-30
000530,冰山冷热,未分组,"124,662.00","110,110.00","14,552.00",制冷空调业,2022-06-30
301087,可孚医疗,医疗行业,"124,623.00","75,052.50","49,570.50",医疗健康类产品,2022-06-30
600763,通策医疗,医疗行业,"124,596.00","70,850.50","53,745.50",医疗服务,2022-06-30
002009,天奇股份,未分组,"124,493.10","107,441.40","17,051.70",循环装备板块 智能装备板块 重工机械板块,2022-06-30
002427,*ST尤夫,化工行业,"124,252.00","124,645.00",-393.00,化纤纤维制造业,2022-06-30
000792,盐湖股份,商贸业,"124,209.00","121,446.00","2,763.00",贸易,2022-06-30
002653,海思科,医药业,"123,947.00","37,984.80","85,962.20",医药行业,2022-06-30
002165,红宝丽,化工行业,"123,929.00","105,680.00","18,249.00",基础化工原料,2022-06-30
000422,湖北宜化,其他,"123,671.00","104,654.00","19,017.00",其他,2022-06-30
000906,浙商中拓,其他,"123,182.00","112,046.00","11,136.00",其他行业,2022-06-30
600350,山东高速,物流、运输业,"123,140.00","108,953.00","14,187.00",铁路运输,2022-06-30
603181,皇马科技,未分组,"123,062.00",0.00,"123,062.00",特种表面活性剂,2022-06-30
002965,祥鑫科技,汽车及零件制造业,"122,928.00",0.00,"122,928.00",汽车制造业,2022-06-30
603558,健盛集团,商贸业,"122,754.60",0.00,"122,754.60",袜子及纱线销售 无缝服饰销售收入,2022-06-30
003020,立方制药,医药业,"122,573.59","70,433.01","52,140.58",医药工业 医药零售 医药批发配送,2022-06-30
000976,华铁股份,商贸业,"122,204.00","81,874.00","40,330.00",高铁配件制造与销售,2022-06-30
603357,设计总院,未分组,"122,182.00","78,052.00","44,130.00",甘肃天成 高速检测 杭州天达 恒瑞图文 交勘院 七星测试 设计总院 四川天设 韬智工程 中盛检测 中兴监理,2022-06-30
000883,湖北能源,其他能源行业,"122,096.00",0.00,"122,096.00",天然气业务,2022-06-30
600828,茂业商业,商贸业,"121,831.00","57,969.20","63,861.80",百货零售,2022-06-30
600588,用友网络,商贸业,"121,826.40",0.00,"121,826.40",外购商品销售 许可销售收入,2022-06-30
601998,中信银行,未分组,"121,700.00",0.00,"121,700.00",其他业务及未分配项目,2022-06-30
002654,万润科技,传媒行业,"121,688.00","112,831.00","8,857.00",广告传媒行业,2022-06-30
000859,国风新材,未分组,"121,579.00","104,723.00","16,856.00",加工制造业,2022-06-30
603329,上海雅仕,商贸业,"121,563.00","98,781.00","22,782.00",供应链执行贸易,2022-06-30
002465,海格通信,服务业,"121,543.00","95,859.40","25,683.60",服务业,2022-06-30
000762,西藏矿业,采掘业,"121,497.00","10,212.20","111,284.80",采掘业,2022-06-30
002307,北新路桥,商贸业,"121,413.00","116,130.00","5,283.00",商业,2022-06-30
000536,华映科技,商贸业,"121,405.74","118,151.34","3,254.40",销售-国内 销售-进料加工,2022-06-30
002414,高德红外,工程机械行业,"121,365.00","56,845.90","64,519.10",其他电子设备制造业,2022-06-30
603919,金徽酒,酒业,"121,126.00",0.00,"121,126.00",白酒销售,2022-06-30
002847,盐津铺子,食品行业,"120,992.00","75,625.80","45,366.20",食品制造业,2022-06-30
002326,永太科技,商贸业,"120,628.00","100,493.00","20,135.00",贸易,2022-06-30
002267,陕天然气,其他能源行业,"120,591.00","101,513.00","19,078.00",城市燃气,2022-06-30
601258,庞大集团,未分组,"120,544.00",0.00,"120,544.00",售后业务,2022-06-30
000507,珠海港,其他能源行业,"120,416.00","84,987.10","35,428.90",新能源,2022-06-30
600326,西藏天路,建材行业,"120,364.00","109,682.00","10,682.00",建材行业,2022-06-30
600386,北巴传媒,汽车及零件制造业,"120,107.00","106,569.00","13,538.00",汽车服务分部,2022-06-30
002439,启明星辰,未分组,"120,106.00","39,218.30","80,887.70",信息网络安全,2022-06-30
002928,华夏航空,物流、运输业,"120,002.00","184,278.00","-64,276.00",航空运输业,2022-06-30
002479,富春环保,其他能源行业,"119,858.00","100,471.00","19,387.00",电力、热力生产和供应业,2022-06-30
000998,隆平高科,农业,"119,797.00","71,298.30","48,498.70",农业,2022-06-30
600683,京投发展,房地产行业,"119,694.00","88,713.20","30,980.80",房地产行业,2022-06-30
605287,德才股份,装饰行业,"119,592.00",0.00,"119,592.00",装修装饰,2022-06-30
002251,步步高,未分组,"119,483.00",0.00,"119,483.00",其他（补充）,2022-06-30
300294,博雅生物,未分组,"119,406.20","59,736.39","59,669.81",糖尿病药品业务 血液制品业务 药品经销,2022-06-30
000598,兴蓉环境,环保行业,"119,155.00",0.00,"119,155.00",污水处理服务,2022-06-30
000656,金科股份,其他,"119,049.00",0.00,"119,049.00",其他,2022-06-30
002481,双塔食品,食品行业,"119,037.00","101,642.00","17,395.00",农副食品加工业,2022-06-30
601718,际华集团,纺织行业,"118,979.00","104,257.00","14,722.00",纺织印染,2022-06-30
603318,水发燃气,未分组,"118,969.00","114,461.00","4,508.00",LNG业务,2022-06-30
600035,楚天高速,公路桥梁,"118,938.00",0.00,"118,938.00",车辆通行费收入,2022-06-30
002560,通达股份,未分组,"118,932.00","106,767.00","12,165.00",电线电缆,2022-06-30
600621,华鑫股份,证券行业,"118,855.00","110,952.00","7,903.00",证券业,2022-06-30
000757,浩物股份,汽车及零件制造业,"118,684.00","108,801.00","9,883.00",汽车服务业,2022-06-30
000498,山东路桥,租赁行业,"118,474.00",0.00,"118,474.00",周转材料、设备租赁及其他,2022-06-30
002936,郑州银行,商贸业,"118,382.00",0.00,"118,382.00",零售银行业务,2022-06-30
002564,天沃科技,工程机械行业,"118,366.00","97,816.80","20,549.20",高端装备制造,2022-06-30
002321,ST华英,养殖业,"118,225.00","111,245.00","6,980.00",畜牧业,2022-06-30
600654,*ST中安,电子行业,"118,208.00",0.00,"118,208.00",安防行业,2022-06-30
603002,宏昌电子,化工行业,"118,143.00",0.00,"118,143.00",环氧树脂分部,2022-06-30
002612,朗姿股份,未分组,"118,033.55","44,519.97","73,513.58",绿色婴童 其他（补充） 时尚女装,2022-06-30
002597,金禾实业,化工行业,"117,663.00","94,290.00","23,373.00",基础化工,2022-06-30
600429,三元股份,养殖业,"117,603.00","104,522.00","13,081.00",畜牧分部,2022-06-30
002062,宏润建设,房地产行业,"117,589.00","108,327.00","9,262.00",房地产业务,2022-06-30
300682,朗新科技,IT业,"117,553.70","71,053.50","46,500.20",互联网电视业务 能源互联网业务,2022-06-30
002615,哈尔斯,未分组,"117,484.00","86,481.80","31,002.20",金属制品业,2022-06-30
002823,凯中精密,汽车及零件制造业,"117,377.00","99,142.80","18,234.20",汽车通信消费等互联产品及精密零组件,2022-06-30
002054,德美化工,化工行业,"117,354.00","84,635.60","32,718.40",化工制造,2022-06-30
603969,银龙股份,未分组,"117,227.78",0.00,"117,227.78",轨道 预应力,2022-06-30
002057,中钢天源,未分组,"116,968.00","97,755.50","19,212.50",生产制造业,2022-06-30
002483,润邦股份,工程机械行业,"116,937.00","100,118.00","16,819.00",通用设备制造业,2022-06-30
002526,山东矿机,工程机械行业,"116,730.00","93,519.20","23,210.80",机械制造,2022-06-30
603861,白云电器,未分组,"116,312.42",0.00,"116,312.42",变压器 成套开关设备 电力电容器 其他（补充） 元器件,2022-06-30
600995,南网储能,未分组,"116,245.52",0.00,"116,245.52",电力分部 服务分部 设计分部,2022-06-30
000570,苏常柴A,汽车及零件制造业,"116,102.00","103,874.00","12,228.00",内燃机行业,2022-06-30
603033,三维股份,未分组,"115,973.40",0.00,"115,973.40",轨枕类 聚酯纤维,2022-06-30
300532,今天国际,未细分制造业,"115,831.00","84,312.80","31,518.20",制造业,2022-06-30
000011,深物业A,房地产行业,"115,615.00","33,470.40","82,144.60",房地产,2022-06-30
301032,新柴股份,未分组,"115,610.70","96,527.30","19,083.40",柴油机 配件,2022-06-30
002274,华昌化工,未分组,"115,285.00","83,035.40","32,249.60",联碱行业,2022-06-30
002819,东方中科,未分组,"115,283.80","92,264.30","23,019.50",测试技术与服务行业 数字安全与保密行业,2022-06-30
300194,福安药业,医药业,"115,035.00","45,961.80","69,073.20",医药行业,2022-06-30
000981,*ST银亿,汽车及零件制造业,"114,849.00","109,336.00","5,513.00",汽车零部件,2022-06-30
600802,福建水泥,水泥行业,"114,789.00",0.00,"114,789.00",水泥,2022-06-30
600676,交运股份,物流、运输业,"114,673.68","117,744.20","-3,070.52",道路货运与物流服务 道路客运与旅游服务,2022-06-30
002329,皇氏集团,乳业,"114,558.00","90,987.00","23,571.00",乳制品、食品,2022-06-30
603980,吉华集团,未分组,"114,321.07","102,314.71","12,006.36",高分子涂料 聚氨酯泡沫 其他（补充） 染料及中间体,2022-06-30
600383,金地集团,其他,"113,787.00","59,737.60","54,049.40",其他,2022-06-30
300197,节能铁汉,环保行业,"113,773.00","95,278.30","18,494.70",生态环保及环境治理,2022-06-30
002550,千红制药,医药业,"113,349.00","70,278.60","43,070.40",生物医药,2022-06-30
300349,金卡智能,市政机关行业,"113,266.00","69,937.00","43,329.00",智慧公用事业物联网解决方案,2022-06-30
601963,重庆银行,金融业,"113,013.00",0.00,"113,013.00",资金业务,2022-06-30
001217,华尔泰,化工行业,"112,870.30","92,670.30","20,200.00",基础化工 精细化工,2022-06-30
002695,煌上煌,食品行业,"112,819.00","78,933.10","33,885.90",食品加工,2022-06-30
002580,圣阳股份,电池行业,"112,651.00","95,521.10","17,129.90",工业(电池等),2022-06-30
601111,中国国航,其他,"112,608.00",0.00,"112,608.00",其他,2022-06-30
300041,回天新材,其他能源行业,"112,601.00","89,524.30","23,076.70",可再生能源,2022-06-30
600184,光电股份,未细分工业,"112,577.00",0.00,"112,577.00",工业,2022-06-30
600400,红豆股份,服装行业,"112,564.00","72,165.90","40,398.10",服装分部,2022-06-30
002334,英威腾,未分组,"112,531.00","75,728.30","36,802.70",工业自动化,2022-06-30
600831,广电网络,传媒行业,"112,527.00",0.00,"112,527.00",有线电视行业,2022-06-30
000040,东旭蓝天,其他能源行业,"112,165.00","90,778.90","21,386.10",新能源收入,2022-06-30
601098,中南传媒,未分组,"112,058.80","99,699.10","12,359.70",物资分部 印刷分部,2022-06-30
300255,常山药业,医药业,"111,979.00","52,288.70","59,690.30",生物医药,2022-06-30
603313,梦百合,未分组,"111,772.40","71,841.70","39,930.70",其他（补充） 沙发 卧具,2022-06-30
601222,林洋能源,光伏行业,"111,434.70",0.00,"111,434.70",光伏EPC 光伏发电,2022-06-30
002902,铭普光磁,计算机设备制造行业,"111,006.00","96,354.00","14,652.00",计算机、通信和其他电子设备制造业,2022-06-30
002578,闽发铝业,有色金属行业,"110,957.00","105,284.00","5,673.00",有色金属加工,2022-06-30
000973,佛塑科技,化工行业,"110,884.00","86,872.30","24,011.70",塑料制品,2022-06-30
000540,中天金融,其他,"109,888.00","163,694.00","-53,806.00",其他(补充),2022-06-30
000528,柳工,未分组,"109,739.00","87,416.20","22,322.80",预应力业务,2022-06-30
000157,中联重科,农业,"109,530.00","102,642.00","6,888.00",农业机械,2022-06-30
000968,蓝焰控股,石油行业,"109,514.00","62,924.20","46,589.80",石油和天然气开采业,2022-06-30
002363,隆基机械,工程机械行业,"109,508.00","103,075.00","6,433.00",机械制造业,2022-06-30
600061,国投资本,其他,"109,378.00","118,516.00","-9,138.00",其他,2022-06-30
601528,瑞丰银行,未分组,"109,296.00","75,885.40","33,410.60",个人业务,2022-06-30
603997,继峰股份,未分组,"109,256.00","83,947.30","25,308.70",继峰分部-2022年上半年,2022-06-30
600697,欧亚集团,其他,"109,120.00","104,916.00","4,204.00",其他,2022-06-30
300793,佳禾智能,电子行业,"109,057.00","92,106.00","16,951.00",电子行业,2022-06-30
600305,恒顺醋业,食品行业,"108,900.00","70,276.80","38,623.20",调味品,2022-06-30
300274,阳光电源,其他,"108,742.00",0.00,"108,742.00",其他,2022-06-30
600703,三安光电,电子行业,"108,646.00",0.00,"108,646.00",集成电路芯片,2022-06-30
002564,天沃科技,未分组,"108,643.00","75,402.60","33,240.40",工程总包服务,2022-06-30
300571,平治信息,工程机械行业,"108,416.00","98,047.00","10,369.00",通信设备制造,2022-06-30
002876,三利谱,未分组,"108,325.00","84,162.90","24,162.10",偏光片,2022-06-30
002020,京新药业,未分组,"108,314.00","93,068.60","15,245.40",原料药业务,2022-06-30
600115,中国东航,其他,"108,300.00","64,600.00","43,700.00",其他业务,2022-06-30
300422,博世科,环保行业,"108,233.00","90,654.10","17,578.90",环保行业,2022-06-30
002361,神剑股份,化工行业,"108,212.00","96,761.60","11,450.40",化工新材料,2022-06-30
600551,时代出版,传媒行业,"108,025.00","79,971.10","28,053.90",出版发行分部,2022-06-30
000915,华特达因,医药业,"107,887.00","13,934.30","93,952.70",医药产品,2022-06-30
600152,维科技术,电池行业,"107,715.50","99,522.80","8,192.70",聚合物类锂离子电池 铝壳类锂离子电池 其他电池类,2022-06-30
600300,维维股份,未分组,"107,674.99","104,962.24","2,712.75",酒 粮油,2022-06-30
000529,广弘控股,食品行业,"107,669.00","102,983.00","4,686.00",食品业,2022-06-30
002881,美格智能,电信行业,"107,664.00","88,455.20","19,208.80",无线通信模组及解决方案业务,2022-06-30
000552,靖远煤电,未分组,"107,653.10","106,585.80","1,067.30",火力发电 建安施工,2022-06-30
603458,勘设股份,未分组,"107,381.89",0.00,"107,381.89",工程承包 工程咨询 其他（补充）,2022-06-30
600449,宁夏建材,物流、运输业,"107,364.00","106,910.00",454.00,物流行业,2022-06-30
600705,中航产融,证券行业,"107,232.00","84,852.90","22,379.10",证券公司业务,2022-06-30
002096,南岭民爆,未分组,"107,154.83","77,977.40","29,177.43",工程爆破 民爆器材产品 其它业务 运输配送,2022-06-30
600325,华发股份,未分组,"107,086.00","76,716.20","30,369.80",其他（补充）,2022-06-30
002008,大族激光,未分组,"106,943.00","3,286.56","103,656.44",其他信息技术业,2022-06-30
002196,方正电机,工程机械行业,"106,926.00",0.00,"106,926.00",机械行业,2022-06-30
002885,京泉华,电子行业,"106,909.00","94,210.00","12,699.00",电子元器件,2022-06-30
002503,搜于特,商贸业,"106,825.00","108,617.00","-1,792.00",批发零售业,2022-06-30
002978,安宁股份,钢铁行业,"106,797.00","28,712.90","78,084.10",黑色金属矿采选业,2022-06-30
002111,威海广泰,工程机械行业,"106,758.00",0.00,"106,758.00",保障装备制造业,2022-06-30
002518,科士达,未分组,"106,743.05","72,918.50","33,824.55",其他（补充） 数据中心行业,2022-06-30
002246,北化股份,化工行业,"106,687.70","86,420.80","20,266.90",化学原料及化学制品制造业 其他专用化学产品制造,2022-06-30
002424,贵州百灵,未细分工业,"106,656.00","39,750.70","66,905.30",工业,2022-06-30
300147,香雪制药,医药业,"106,644.70","82,713.40","23,931.30",医药流通 医药制造 中药材,2022-06-30
000692,惠天热电,其他能源行业,"106,451.00","178,582.00","-72,131.00",供热,2022-06-30
002969,嘉美包装,包装行业,"106,411.00","98,735.90","7,675.10",金属包装,2022-06-30
000860,顺鑫农业,未分组,"106,392.00","107,574.00","-1,182.00",屠宰行业,2022-06-30
002558,巨人网络,未分组,"106,388.81",0.00,"106,388.81",其他（补充） 游戏相关业务收入,2022-06-30
603678,火炬电子,商贸业,"106,236.00",0.00,"106,236.00",贸易业务,2022-06-30
300505,川金诺,化工行业,"106,235.00",0.00,"106,235.00",磷化工,2022-06-30
600461,洪城环境,环保行业,"106,172.00","63,465.70","42,706.30",污水板块,2022-06-30
301207,华兰疫苗,未分组,"105,907.32",0.00,"105,907.32",其他（补充） 疫苗制品业务,2022-06-30
002290,禾盛新材,家电行业,"105,790.00","94,265.60","11,524.40",家电复合材料行业,2022-06-30
600327,大东方,医疗行业,"105,760.00",0.00,"105,760.00",医疗服务,2022-06-30
000516,国际医学,医疗行业,"105,639.00","125,881.00","-20,242.00",医疗业,2022-06-30
002105,信隆健康,未分组,"105,499.10","80,898.70","24,600.40",运动健身及康复器材 自行车零配件,2022-06-30
002180,纳思达,电子行业,"105,476.00","28,724.40","76,751.60",集成电路产业,2022-06-30
603112,华翔股份,未分组,"105,348.30","87,959.80","17,388.50",生铁及再生资源 压缩机零部件,2022-06-30
000905,厦门港务,物流、运输业,"105,094.00","81,775.80","23,318.20",港口物流,2022-06-30
002448,中原内配,汽车及零件制造业,"105,092.00",0.00,"105,092.00",汽车零部件制造业,2022-06-30
002833,弘亚数控,未分组,"105,055.82","72,904.48","32,151.34",其他（补充） 专用设备,2022-06-30
